CODE_SECT;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9
9109;15438.039188754;15171.2190532429;14390.2886214624;13861.8116849783;12892.4865225109;12573.026523851;14401.9899444969;15146.5285417556;16291.5414841704;17543.5281603846;15678.0245267996;16844.4267848347;17383.942533331;17233.1494170822;17363.4827799497;17927.1186139686;17927.1186139686;18566.8106070243;18948.7518603719;18948.7518603719;18266.9839955365;18332.133392531;16964.8722879505;15642.3106897954
9110;16548.4842383594;16700.2894414836;16382.5739740818;16719.8323524244;17262.2222458998;17799.6101757782;18035.4888721042;18304.3843379391;19350.3730002444;20236.8166738408;21758.2119878604;20855.2190677191;21177.4774987289;21529.2288793948;21529.2288793948;21346.1324620814;21819.5006808265;21819.5006808265;22021.8049021294;21193.2959130238;20532.6779623145;19324.4876907317;17050.5040442499;17378.6871002007
9111;17050.2997915964;16418.3317110898;16232.5421322902;18313.0720279408;16923.2438779277;18060.669630184;16594.3228687704;14831.3857588456;14325.0406566752;14579.2745973936;13535.9352950729;13596.6515397854;14550.6431309788;13579.1790853761;13904.0178334286;13904.0178334286;14631.9613441499;14631.9613441499;14569.9297924715;15211.3800192464;16291.1814321262;16837.154629397;16860.322981509;17085.450116036
9112;10346.3833329815;10604.0158728537;10367.8887067984;10297.5086339936;9343.12768553305;9702.93059867451;9215.94213708591;10175.5923368606;10232.9562045565;10074.5024462651;12460.9546219282;11273.1588743352;11863.2270068554;11746.5270930803;11574.2685664295;11574.2685664295;10250.7072027763;10250.7072027763;10089.7559472376;10089.7559472376;10144.4676624598;9394.18887971836;8972.80290032234;9658.71040277979
9113;16689.2797794611;17413.7840285246;17498.8355657953;16656.6980300979;16438.410165063;16072.2760156526;15630.9062265118;16002.4248436383;14218.3602261735;14840.0602882802;13763.9733622231;13785.7203139356;16254.3747504984;16405.3244039712;14958.6855656844;14846.8174652812;14846.8174652812;14846.8174652812;14806.9840846283;14929.0265931646;14318.7829812209;14396.3120923641;12946.4162725982;15761.3353704146
9114;5679.60062783367;5930.7658685;5679.60062783367;5679.60062783367;5968.97015772474;6358.01812054011;7087.40132662468;7333.78906806755;6667.21129441719;7477.53716333814;7487.82159723546;7766.77245395897;7766.77245395897;7498.34853751634;7618.9725838891;7618.9725838891;7618.9725838891;7618.9725838891;7887.39650033172;7887.39650033172;7887.39650033172;6882.37667930252;7059.43518178127;5890.31273739793
9201;23507.2472849706;25494.7001393461;27203.6205852167;27415.4218286666;22983.9361062768;23182.5730919333;22342.8337104077;25721.4353419956;24638.0291893728;25700.812685058;26406.1351387653;24360.8343499481;24589.9492144796;25069.3831599015;24729.9864787091;24729.9864787091;24787.9878785324;24787.9878785324;24215.5812926408;24215.5812926408;24781.995380555;25723.1280336727;24145.453819213;24156.0248876455
9202;13459.4950829023;13198.6629196244;14158.3877803036;13596.0417134124;14126.1192567463;15188.6237096522;13713.2911061781;13711.4339721851;15353.679085763;16984.3139665464;17395.1869026882;18881.9695579587;18541.5468534153;18850.9506561107;19457.4620734827;19457.4620734827;19902.9496379725;19902.9496379725;20033.8730134057;20033.8730134057;18480.9465951692;17527.1633981361;15444.3638217716;13338.2669133509
9203;30806.187742752;30158.0185017685;30030.3824010805;29129.048098386;27251.7847084774;28939.7095278857;26513.8971235472;23192.5353922598;24774.0329900344;21683.9988902243;24058.5279252693;24694.9051698951;23422.9749394651;23193.1307405683;22453.4317459228;23045.2619289554;23045.2619289554;23045.2619289554;23359.1425717939;23672.0937323094;23753.6524142957;24542.6068967429;25077.362603044;26903.7558094942
9204;24262.6849141279;24845.9853998613;23098.5582086396;21823.3302220561;24628.9193946345;21462.8610091981;20758.9048772908;21135.8762335902;20250.2766450943;18031.0674400862;17650.9258252776;18302.8968032115;14570.9869832282;14570.9869832282;14617.4301805905;14617.4301805905;14617.4301805905;14617.4301805905;14648.5393826883;14287.0096805223;13492.1463951413;18679.4243057816;19476.3137517642;23448.0997134123
9205;22942.1674876246;26413.2537775077;26475.4336066838;26458.6173735943;27210.5949692739;26630.6728673917;24601.8292106609;21998.3739495641;18714.619656978;16306.3797191234;15101.8988521369;14251.0560612807;14503.3675235071;14897.2049824315;14697.646423575;14489.8842684341;14489.8842684341;14489.8842684341;13933.6793968358;13933.6793968358;13078.8061767623;13251.9643674252;15624.6047211801;18779.3842326231
9206;17729.4360126787;17731.9162846889;18451.3849266851;18809.2144055656;17827.8082081863;17134.8169648354;14583.8074308769;13197.5687147707;12818.2432801305;14019.1241078373;14817.6319131753;14817.6319131753;18027.6345371669;17001.4839816492;16736.223417932;16736.223417932;16736.223417932;17024.7264734197;17652.7414108339;18014.2711129999;18315.6636625634;17233.629200191;17260.876292516;16970.4575446939
9207;8428.74173923381;9245.60567716276;9226.82596502055;9833.28107520979;9096.82808405932;9654.83070442736;9942.48524733611;8985.78916182649;8909.95759684596;6569.37667103206;6058.47191855535;6827.74792306454;6278.56491318668;5862.24942531779;6200.54632347247;6200.54632347247;6200.54632347247;6200.54632347247;6200.54632347247;6200.54632347247;6200.54632347247;6200.54632347247;6212.98748581718;6417.41342025363
9208;12132.9258049578;11007.3080730633;11722.2779767666;12084.751212381;11371.4542476911;12479.3148931119;11078.4264366816;11131.0538562764;9950.65324956472;9227.26199940453;8264.19312214818;8958.05756280497;9117.9940256909;9117.9940256909;9117.9940256909;9117.9940256909;9117.9940256909;9117.9940256909;9428.61503682825;9428.61503682825;9901.54156899563;10691.4477077933;10266.3551284465;9986.46419694895
9209;16100.1854621218;16655.8418239343;16586.7448142761;16159.8150045776;15749.8316676266;16085.9341892766;14609.8201811308;17158.6837420595;18620.7679903787;18882.7573685806;18573.1904248513;18619.4031718173;17877.2573688846;17162.5025249564;16824.2056268018;16824.2056268018;16824.2056268018;16824.2056268018;15481.317836119;15481.317836119;15458.6591423845;14784.8912001316;15458.0939666259;16680.3011307359
9210;18742.6223894094;18697.1880129166;18697.1880129166;18502.6491883681;18948.3243978234;19439.5560210882;19892.8916910018;18610.0345814043;20170.7777750136;20019.3363716061;19178.7837183743;18197.7221423295;18883.6430597822;18977.7134423357;17997.9162801828;18982.3752735756;18982.3752735756;19468.3188515362;18574.6095873968;18574.6095873968;18833.4005577141;17087.1144757223;18811.4192317642;19449.6715220173
9211;14779.3787790945;15362.06813517;15093.5299744393;14259.5054240105;14357.2176964922;15721.9452149366;14382.7776057079;16075.7675271232;14024.5041534257;13983.7758890969;13802.9436970394;13772.1248031247;14853.0104784539;14853.0104784539;14853.0104784539;14853.0104784539;14853.0104784539;14853.0104784539;14576.1061851267;14576.1061851267;14783.1210347563;14470.8536425509;16443.1683769149;17719.4967863753
9212;9250.91185153714;9895.90978477311;10356.106041502;9246.22758396887;8870.35202107197;7694.15090457733;9154.12741724783;8114.06182545103;10378.0041850902;11667.9025815737;13655.0780539337;14068.2567900989;13821.7129499023;14214.0632393965;14214.0632393965;14214.0632393965;14214.0632393965;14214.0632393965;14922.41465661;14922.41465661;14922.41465661;14419.9872062577;12652.2213719034;10729.0192958537
9302;9501.97493064952;9192.59161766736;9013.95832891636;10910.6082480084;9630.56720075158;9574.0284120978;9910.6373691118;7742.43181959737;10499.3217320544;11928.1528927251;12103.8001617263;12009.9650685959;12462.5154869986;12462.5154869986;12807.9468945569;13410.2522235097;13410.2522235097;13410.2522235097;13453.8027014474;13347.5648149622;12134.2378424486;11168.3357888607;10932.2404111556;9009.91180499007
9303;26615.9297275408;24256.9914054107;25368.5404858278;23211.3996497069;24844.6311463338;23741.2015415186;26334.7890968358;23838.5300965715;21635.0805997953;25263.7993191559;25886.926215973;25507.9132909684;25065.7024849987;28216.5500716142;28692.9625632315;28216.5500716142;28216.5500716142;28216.5500716142;28595.5629966188;28595.5629966188;29122.2502259628;28729.7247309508;30539.9707356735;29923.4457659569
9304;33114.4733473299;35286.6139948816;33500.1272146357;31255.1000638264;31803.4090292053;35912.1332067206;34795.7471146082;35065.0613676095;31720.6649091367;34586.676959288;33197.9333360902;33954.7658555592;36235.8050381795;34984.5441140171;35384.0132544301;35124.6146463567;35124.6146463567;35124.6146463567;36419.8451522345;36419.8451522345;36394.7880375456;32997.8943465877;31908.1898989186;33402.3425879142
9305;18540.652959379;18837.7587661041;18661.069935897;18916.820956842;20502.4896097494;20444.4243789802;19846.8338294657;20564.7799249797;19291.6478895257;26219.9454767108;26862.565575026;31454.922353052;33008.8507576341;32634.3908902503;32855.5630432589;31790.4167800598;31790.4167800598;31790.4167800598;29190.7936320488;29418.0875554347;27497.9111943814;25360.0454656272;18905.9183498179;20358.4291606996
9306;19805.4226015127;19503.7369529353;20040.4602405413;19346.5317666239;20477.2037791043;21611.1480610805;16265.3164089668;18210.1243295757;21376.6098449644;22157.2617625394;23557.1432890624;23292.8354079409;22783.3957649311;23793.5888204354;23990.2329521215;23990.2329521215;23990.2329521215;23990.2329521215;23418.5179869131;23148.6606024413;22929.1123674331;20628.5799949576;17338.1399722517;19151.1832638231
9307;12943.9747293503;14742.6047230393;14552.6037154212;13384.8204908797;13642.7598278854;12644.8300252704;12874.3225154691;13368.2743199069;14284.3691209181;17119.2596095901;18265.055099394;18158.6106599388;18919.0604233155;20474.1888473578;19806.989545186;19806.989545186;19806.989545186;20125.5979502482;19782.7396887398;19555.4457653538;18670.2942805397;16409.7830690346;12909.7651263311;13120.2992519117
9308;22018.4855198646;19942.8594441699;20485.5693631209;18814.495677827;21351.4721375136;22339.5116764499;20949.6342194992;19718.425191373;20606.2353701084;21362.2461822258;21723.2619819898;23146.7276352269;23800.4475519598;22710.5862733864;23154.3943081108;23154.3943081108;23154.3943081108;23154.3943081108;22949.1791372688;22320.5103132453;20476.0529432303;19680.3015896831;20440.1045631075;20505.3765380967
9309;24159.6176413378;22503.0973757435;22097.0545174981;23836.7608335469;21615.1466548965;20672.610263027;21488.6342750161;21050.8921551579;20959.9573049902;23030.0048429848;24672.9494983124;26209.9069817636;27339.3553653481;27184.131262696;26718.6237015039;26309.6016588831;26169.1385928122;26169.1385928122;26176.2163616432;26943.2401856941;26184.1329026387;24411.6943404535;22512.9186221388;23290.7551687378
9310;22748.9000543752;25014.3367313822;24956.8068146634;27463.9466332976;28878.8984603556;27635.2875116063;26788.8566787153;30865.2983745695;28789.8913489262;33590.9457355217;37322.2823602912;38235.938839343;35633.0410976467;35407.6306873281;35352.6768902371;35352.6768902371;35352.6768902371;35677.1420437569;36046.3239826755;35094.3673856863;32397.1335280335;28323.7403239378;25763.6907645615;25934.3908527991
9311;27310.5342380701;26264.6212890977;26492.2262425214;24374.7573847358;23498.7439449597;25783.3999884761;26430.4371687858;26494.1362767445;26500.9557514104;29879.1244509534;32086.5201313256;34962.8273732528;35259.8696425129;36036.4033998988;36036.4033998988;36743.3068057109;37181.5598750464;37181.5598750464;36550.9839524248;36985.8919253295;34186.380997935;32471.9425325338;30379.6973503087;25231.5555574081
9312;43941.5799183554;41946.9452681465;42085.9707874457;41177.7111785715;40506.7839446513;40404.6321710988;37854.7567607839;39847.6887833284;46899.5118782865;48339.5521765096;47781.3935439664;47256.1486396768;48669.2849062206;48066.8151932329;48312.0311054892;50526.6522573565;50943.3832760806;51143.2016979348;52713.5337742646;52665.0708074586;50298.1505468321;49713.7018984958;46052.6454821196;44639.4035921761
9402;28752.68812417;28564.5156550997;28822.0922181055;28153.2556703386;28192.9446342221;26432.2933970916;25680.8476812184;28041.1770891034;29249.2295847825;30053.6393479709;32793.5533231677;33489.8055247064;33566.0427792566;34154.4917863014;34100.2797307017;35087.2929931127;34670.5619743886;34670.5619743886;35701.0559583653;35538.2945322758;34780.8514481428;34022.7394185815;32799.7380994434;29878.7499072861
9403;33882.9803561655;30352.6363344114;31834.0791368432;34024.9126271182;32344.212491012;33973.7116568902;33234.945327372;27541.5805841844;28275.1782560079;26267.6459466489;27339.3025600099;27270.6626051917;25830.3213117236;26636.3026882101;29491.3391793798;29491.3391793798;29339.7748584591;29339.7748584591;28753.9286910658;28753.9286910658;28250.3427741874;31271.292349754;32316.7703372563;36010.155031111
9404;22116.0850075226;22734.1653446846;23899.4936580194;26579.5386705446;26451.4583076205;26939.0091094663;24546.00570239;22531.9128995611;20602.2766640784;21865.9332013983;22023.3786550773;22164.0551468394;23239.4459570052;22651.4762343591;22813.3529654327;22651.6801505068;22651.6801505068;22651.6801505068;22933.1543300056;22930.659156884;22629.4572320752;21938.8128227556;21842.7560688865;22028.4802848329
9405;14949.1364715745;14689.0789102599;13749.0060979816;13855.885150137;14834.5007941477;13144.1121840784;12377.831585713;11271.4352072279;11723.7004528168;11257.9098215789;11424.7768970749;10953.9932668229;11303.1299425151;12245.88702533;13049.7960066205;12745.1613930441;12736.7388201505;12534.4345988476;12439.9286533805;13619.8289661749;14634.8544844267;14042.9710298849;14841.081863552;14982.7843420711
9406;26582.4106364168;24956.3931175784;23612.9662646375;23244.6707734096;23050.237640523;25366.291931827;25903.3332515727;23371.5623377093;24113.2182554651;25595.369181928;22762.2959920347;24345.5514417452;25242.5353930523;25161.3520592439;25432.837459375;25933.5749348869;25933.5749348869;25207.9513481049;25636.3075683705;25120.2112091971;24995.5866342307;25554.4853218226;23970.1071082801;25185.4314747436
9407;20947.4255168975;20279.0953824841;20654.9724800503;21732.7398309783;24603.1258601682;23515.768752491;24104.6758825741;22388.6575954016;24389.8969023039;25359.4519707728;24657.4894665854;25535.9243720232;25535.9243720232;26148.0918334631;26148.0918334631;26148.0918334631;25201.960092879;25201.960092879;25401.5186517354;24506.1615292589;23254.0156204992;22187.4814338368;21301.3666642386;21579.1799585033
9408;15199.6742898941;14849.4107876763;14244.4954647051;13893.5512989635;14920.143753962;15224.7421768202;15123.2257894906;14719.5224978795;13244.6629812244;12224.9641783304;13266.4186866894;12959.2215624406;14279.1400870091;13639.8278535636;12410.6953547239;12764.9778250233;12764.9778250233;12764.9778250233;12764.9778250233;13245.7226563025;12276.067898773;10821.8321999459;10919.3702057313;12262.0394516417
9409;24484.7665397024;23476.1625238009;23691.6963051692;26478.8497647705;22795.6377328112;21940.5207955149;22222.8042936987;22058.8505819642;20796.0769295183;18451.342819228;18428.9136090745;18761.588961491;18489.3730752164;20454.2533729335;20927.0676398586;20842.7667476785;20708.352619812;20708.352619812;20708.352619812;20100.8671814472;20152.6677851286;20516.2543369109;23635.9256455894;24073.599568503
9410;7070.50978752924;6542.3472773788;6953.53271067969;7206.38534703407;6806.58539413718;6115.57749447148;5815.94336488868;5381.24015134953;6230.20445201706;8010.24178391696;9666.04969964363;9720.89965333189;10037.8046791192;10354.2200138123;10354.2200138123;10174.4012473158;10174.4012473158;10346.9175574684;10346.9175574684;10018.4914105843;9913.34450569061;9843.0728565318;8613.46128812048;7780.06558872215
9411;10958.6763963804;10569.1564009788;10804.3758363427;11156.4021442588;9866.48697365945;8927.27752283635;8483.51472347773;10645.5100191951;12260.5425739885;12782.7969642293;12448.8585105822;12771.5429846921;13398.0961560808;13742.1970889754;14011.7707533446;14011.7707533446;13960.1903877841;13960.1903877841;14141.3815636698;13891.7888543629;13687.3160840057;12453.2904762462;11186.1060977838;10993.9280577476
9412;7217.64291888802;6981.38665322451;7134.45253233076;7019.82114563488;7511.47419300104;6861.33199198402;8062.61852865045;8390.42832116578;8943.22271125764;9891.7236874192;10522.6064899158;10244.7982987511;10150.6189983103;10150.6189983103;10150.6189983103;10150.6189983103;10150.6189983103;10150.6189983103;10040.5050733104;10130.7573510765;10263.7813042318;9744.27083249019;8712.62426683412;7556.30110028436
9413;12545.971860662;13271.4889045955;13730.7550732487;14413.4248342428;13679.7580074916;14108.5784720716;13716.7628576354;14019.6862717489;14299.2496533349;14344.3063851075;14808.2685127422;15916.9680431423;16678.2189535282;17068.2519489429;17604.8229293862;17604.8229293862;17604.8229293862;17604.8229293862;17353.3850520324;18248.7421745089;17901.0591210028;15301.2338067079;16422.7642286292;13751.7813640977
9414;6148.82434588823;6589.06312649995;6091.22488979228;4984.51417420895;4907.93668401666;4880.74703868004;5195.72673126124;5011.44541164964;3780.06438701876;4009.14332789036;4961.24621554816;4677.02024167349;4833.69100358535;4833.69100358535;5052.18844655736;5466.16837713642;5517.74874269687;5576.41373424902;5777.08319934994;5728.15452753239;5342.87362798475;4497.01297088153;4440.35431196154;4059.22846143183
9501;16127.0483501184;16980.3337532872;17937.7921801883;16907.0277937917;16420.8660702071;17173.9851635954;16960.9085774054;17124.807258921;17202.3765724915;18422.7426792305;18541.7166861627;18893.8036594909;19585.9421757383;20004.9508271256;19548.8823501929;19548.8823501929;19548.8823501929;19349.0639283386;19052.988144;18653.7753291497;16815.2573635736;15291.4300240879;14962.0464097851;16288.0946118675
9502;22278.5568636526;20151.9069073895;21253.6134077982;21492.8881502265;21527.1108940138;21813.4001500965;23102.0370272198;19740.6835927959;20216.5926569944;19956.9990315724;21214.9969616143;21020.7116833431;19903.6672242215;19903.6672242215;19809.8247838177;19809.8247838177;21250.372897823;21250.372897823;21155.2302128241;21237.8258523176;21487.5914131454;20242.4001941074;19458.5835657601;21386.9856154729
9503;15111.6838349693;13877.8120801223;14534.801985982;14606.6708305112;13675.5630212487;13067.7439410154;14216.0400635224;13274.981645523;13270.0309419095;15240.4542278292;16315.9575235836;17158.0871900693;17093.9462369592;17413.9136484297;17413.9136484297;17413.9136484297;17554.3767145005;17732.1707325217;17371.8239114589;17564.3440016419;16542.4187792437;16408.1350482067;15111.1981524216;15408.0037605038
9504;8397.37212568666;8308.47988426133;9832.38823534533;8919.92273219814;8939.94406509343;9052.9223486826;11447.2320373492;10088.8599867316;10949.280087314;13763.3448807219;14139.1643779567;13532.7676069768;13532.7676069768;13212.8001955063;13212.8001955063;13487.3347892365;13487.3347892365;13702.8060606173;13511.955910074;13070.9789672248;12444.4391437884;12279.5474438213;9652.82545673135;7495.19543792854
9505;13328.3080836031;13369.3019077581;13247.6840745073;12850.0644389603;12044.5189564859;12696.888500144;12674.0827066771;11962.7045156565;12329.3622475959;13942.3644288535;14791.1230278073;15125.8341893659;14583.981485093;15223.2937185384;16441.041368395;16441.041368395;16225.5700970142;16225.5700970142;15954.9519109061;15845.0181125039;15729.0972651858;15173.1682670711;12664.5371781083;12475.6098924335
9506;14038.1745500977;14889.8696560379;13035.2296885759;14546.8743486191;12304.5852368523;12890.9679581979;13270.6505091124;16888.500076528;16595.1928377135;16822.5506898226;16833.7720945298;18241.546354912;18373.7382578899;18817.0642502145;18817.0642502145;18817.0642502145;18817.0642502145;18817.0642502145;19800.750308068;18987.095096583;19046.9961694809;18968.5220162741;16385.0676217822;16277.7465864941
9507;21254.1404491099;24182.4650858168;22017.9235734331;24138.3690920104;24266.00848353;23117.4468935492;25990.0218699348;26258.6115516086;26873.8174162591;28237.1528845901;29809.0010827792;30192.9577981276;30203.2786325703;30306.9663363343;30306.9663363343;30306.9663363343;30306.9663363343;30306.9663363343;30816.7854230723;30454.4870870328;30199.9922879166;26810.3925328255;24350.4713036117;22508.8108947763
9508;17126.989403925;17251.3226601066;16947.2250852166;18474.2810850951;17741.0963143499;19297.2265886417;18569.765144402;21697.2377922134;21098.3226626585;22980.4857327837;24151.1880646723;25622.0669645437;25089.6682701235;25452.0456000613;25452.0456000613;25452.0456000613;25658.3292957543;25658.3292957543;26067.7563928338;25543.9265959485;24076.1981386339;22094.9766683578;17592.7014637757;17162.8101988537
9509;9295.29846977692;9464.44185709601;9317.45766652364;10109.102195339;8819.8856966896;10913.1969011565;11653.9955056898;11380.9871075982;12812.13652994;13364.2830998921;14166.9438451741;15092.5956252191;16059.2728324471;16622.7666848096;16622.7666848096;16712.0879774955;15854.3057290817;15854.3057290817;15737.2446372118;15569.8501520318;15426.1223671013;13940.2368787175;12045.4634512977;10265.0062844909
9510;13824.6779659154;13173.4449894197;14008.6912328646;12330.3427221103;13411.8862377955;13943.0296662802;12996.8130147014;12419.8400823736;12595.9256807972;14557.3301984888;15573.8623872288;16269.6834317652;16482.0538182794;16482.0538182794;16710.2833132693;16652.5776994819;16652.5776994819;16652.5776994819;16065.6716636891;16065.6716636891;16589.5014605744;14221.215441724;13275.6955874714;13732.9476215259
9511;15202.5206535882;13930.8621843242;13706.0807752823;12752.6321198153;14444.3383032058;14235.3797559212;13702.1925106591;12989.3445465158;10963.0377623009;13033.2495276057;13959.8665363232;14531.7145072357;15511.9132498371;15137.6247373381;15588.8732219145;15588.8732219145;15094.4568484933;15094.4568484933;15094.4568484933;15094.4568484933;14757.6553309865;13279.0034820802;12180.8757297055;12499.8355504516
9512;9289.90458710615;8846.80084867671;8846.80084867671;8959.11914266676;9592.65550194158;10514.074146934;9892.23323152877;9626.38916576934;9439.01593014496;12303.0399538338;12240.1080764919;12941.8802101729;12614.9704992186;12887.1863854932;12435.9379009167;12435.9379009167;12435.9379009167;12435.9379009167;12303.8559768705;12303.8559768705;11757.1997336883;11532.6524858735;10268.0701155955;9065.14629893648
9513;9565.8154326988;10145.1358498337;9845.22469226194;9645.73172848758;9948.38552063118;10008.8376641868;10265.088337234;11600.928653243;10950.5512840849;12751.9032355073;13034.1564801885;13700.6918123555;13644.056287294;14315.7167298977;14315.7167298977;14315.7167298977;14315.7167298977;14137.9227118766;13545.7205313855;13700.7672629733;13345.1602313132;13444.0296258674;11120.2442412135;10238.5168543757
