hour,7501,7502,7503,7504,7505,7506,7507,7508,7509,7510,7511,7512,7513,7514,7701,7702,7703,7704,7705,7706,7707,7708,7709,7710,7711,7712,7713,7714,7715,7716,7801,7802,7803,7804,7805,7806,7807,7808,7809,7810,7811,7812,7813,7814,7815,7816,9101,9102,9103,9104,9105,9106,9107,9108,9109,9110,9111,9112,9113,9114,9201,9202,9203,9204,9205,9206,9207,9208,9209,9210,9211,9212,9302,9303,9304,9305,9306,9307,9308,9309,9310,9311,9312,9402,9403,9404,9405,9406,9407,9408,9409,9410,9411,9412,9413,9414,9501,9502,9503,9504,9505,9506,9507,9508,9509,9510,9511,9512,9513
3pm,232205.821134114,254841.470832119,258378.701704364,113128.493323587,111874.335810427,123987.922766452,158345.246926004,106380.005638775,194947.552601098,153988.884215664,135783.449198192,124233.017335528,110845.648121387,108923.174898695,110051.539773249,110370.423577055,75852.6383261236,62716.6551183759,32463.1468447265,34392.7425979546,42555.5460782454,45804.1614264133,43064.328808592,42859.5768551478,68244.60213871,44519.8235763951,24957.5134739608,59134.742103759,27074.9506517872,65868.6044581949,48300.0462555943,43242.8184212082,73226.9639872305,24917.1955002514,66752.7300644953,64062.349528378,40929.8544791727,36472.5181325894,48892.0238867661,14497.0103756321,48192.6695044998,162528.283151015,27546.3059421476,13576.3049673545,24825.6527528775,112656.857791998,77419.3587854624,35696.6581759743,48052.9643429984,30678.2558593025,61469.5868869944,66987.0334115258,55608.9896458309,42448.4891739102,51058.6274148573,44681.6254541979,62360.5299023006,39482.9015564864,74433.795809861,38347.882560643,94280.4768451819,71901.1665205011,156011.732539785,127426.229387297,197504.954397204,92581.430348185,62539.3037520202,86754.4738580882,121003.930544281,98240.6179995001,63248.0203433411,58012.9251819237,32267.73901219,95258.5690339548,121056.387501264,58343.4742837344,70384.405948835,53023.1121845911,52058.4032317681,88143.3565059803,81135.1317192101,96440.5626520836,203256.088774255,89493.7306583292,108510.099978318,67637.0162388124,66201.6508445856,86585.8083353625,91800.9356704278,59779.7018233011,107930.512844462,31547.9432382742,39677.7455484524,20549.1792937015,40370.4218726603,21062.0619063425,59710.9652201225,65628.9445540779,36700.1226468568,35818.9927262494,52678.0873372,38127.6457498301,59919.8663643607,81362.0890571268,39116.0034651407,53748.5593284375,52001.2940304971,45535.6289608551,28007.523028114
4pm,233466.048970624,247615.894451122,251427.104800143,110549.71728838,112339.686196484,127027.443249125,154743.188928957,98789.450129001,186344.899432925,143852.4782699,125947.078949855,120306.555474344,111233.503519906,111039.017548497,109485.134740231,108923.19394623,71091.5671533501,65691.462583017,32152.806469104,34873.4682091846,42748.6173689498,45301.1334801648,43851.6182461015,43898.6130609726,65573.4889097695,45103.7732993829,25223.3407643318,60270.4417314532,26953.7119337821,68592.5365304557,46314.4324715618,42685.7524508,69829.9100189781,25793.3669337848,62571.7000020795,61350.2255153921,43296.9645822654,35948.2797839571,51380.3209012165,15071.2989189643,51205.6812009057,150999.772309153,25776.7521574173,14257.4230010483,24167.2298657037,115477.031055643,72415.0948795971,34943.4756743411,49403.2022590372,35972.8143930181,62053.7494698744,67291.7004770475,54025.8874062703,41800.9984914966,51515.5276685067,46025.1719147727,61932.3717141564,39758.3399518117,73254.681382641,38174.1203187592,92266.8359725076,69003.047876796,152570.142862978,127897.245666469,194088.57984158,90431.7101684394,67339.5614106787,81573.3233316673,121010.700181202,100078.986610129,61586.2749600376,57031.2068328121,34277.6800958123,102723.215936462,117300.502678611,56424.465941065,65928.8199773376,56101.4891496591,48795.4319144835,84711.5263703591,79993.1947181329,100321.527674925,199311.612352976,89590.7599639668,105255.940889923,62313.6051467408,63891.4689283881,87089.1122176215,93241.3148885173,60373.2280402382,102005.222960154,31425.9381580457,39183.3418991688,22477.0954764395,38248.8462472949,19974.1564248278,60113.3470953328,67687.5260652065,36965.9577721084,38121.6508813611,53023.7855080758,39766.313332499,62209.3384344187,76967.9387251538,41934.7440346115,50731.0184832719,50438.3070876421,48233.9127869278,28127.2347183462
5pm,213877.699644972,223790.714594963,245173.23035501,111987.582816012,105437.089565204,118971.745668244,146883.48163499,89750.0746803707,181193.467178198,136250.720744875,119482.477918652,120560.05997861,109352.755371751,111425.66406366,101744.635100701,103491.672647198,73637.7841213488,62659.7050626503,31903.0144657324,36763.7068313887,42674.2059292412,49831.2493830417,43356.5936503697,43723.3256850028,70132.9535125835,49389.7882488142,25137.0800780219,56844.8721175962,27677.3972022605,68685.3984764069,47612.8343552077,42413.7069863903,66451.1694941992,31568.6674939834,65574.0988502717,65487.1535035743,39771.4787451354,39370.7329803453,49191.6083733876,17108.1573937325,56692.2690434228,138561.953955647,26179.0641889252,14226.3727643225,23874.6888894556,113852.769012805,70470.5528833521,35601.294884885,49487.351443471,36345.960787092,60320.3593321133,63323.9442231416,53678.1269849704,41983.9367698633,54410.7906027942,47422.7881916196,61763.7248006653,36734.5421056519,77006.1059524341,38692.3427923732,97092.3284494276,62825.0957042997,145258.443465337,120287.888550548,182762.75767592,91444.8458099799,62933.5885919036,80920.8797531929,124932.698874935,97928.924802404,63035.2099078735,53301.2973639969,29859.5541209926,93714.9248996304,120734.731353863,59048.9598243331,71012.3064042745,58337.3703190975,47453.6937269707,81138.1834478829,83255.4157127466,101907.420518214,190905.589482234,87854.7459840728,104910.395239604,60829.967418493,60697.9621074526,85274.655407391,93651.6617618563,58112.1281464166,103259.51356345,29343.1718936837,39849.7269945214,23647.0210812544,38228.3889557154,20085.6349462439,56829.0364896839,60458.5901694494,36005.5739147597,36225.5726609601,50907.439488909,44044.3388553658,60348.6334591915,78278.0856963513,44106.6349491455,53313.7757982847,52317.9239086616,50817.5310425101,32225.4875891579
6pm,179454.7405134,178194.678160821,182325.63032245,94647.3170634011,108792.684389556,111150.417717998,130350.412502272,87973.8658601485,170261.559650081,126069.987811292,121963.945122167,119482.392519107,110814.404960364,112540.153103073,97376.5976800363,91325.1475626956,74959.5243213497,62131.9157583691,35990.706116194,39809.413122906,44721.6896947879,60632.7457336122,45320.2004089302,44011.553820802,70722.9871620134,46553.6668986619,26256.3602241238,56808.167438198,28434.9576640575,67239.3554045153,49548.8086289874,48365.009198868,68388.6613375964,33979.5206617823,68941.0199029097,69169.405661915,42913.5599678695,41429.2198845949,51374.9496211872,18012.9913245266,61732.7425700902,126951.833568646,30375.6107364056,15875.1525729121,27219.0239252154,104183.075230675,61471.546749919,38194.1424438618,51880.7923351944,36817.5452965148,65133.2388693085,66805.309417231,61568.5433672198,44270.0952187978,57534.2298517076,49036.7169883402,56037.2110511833,40050.0414581298,70982.2731417811,35176.0328417028,88627.8629142784,68921.3554330356,140409.36443712,108599.086934482,155453.268107157,81166.5587326339,63355.8745504144,78467.8560560482,127709.702238232,94384.9228974489,61343.3918314112,57845.3842853923,36481.7477831134,90125.0556224446,109600.616972775,59731.5797154249,71257.5122361888,63159.223206496,49161.5573981063,78128.4705642247,84470.8253616841,96684.8551240446,171540.786489466,91155.9155052345,100760.954756293,56619.1126202313,61407.0506283286,77961.2536564938,91572.0997887684,54639.1688427257,117711.910793754,28806.3537607615,41299.2708250787,23198.5680087083,42562.5965789258,20351.3399298902,56755.5236647367,56524.9978049332,39097.6818232522,38255.1994062196,49345.9533827647,42261.7851757536,65092.5741994397,79634.6803542735,48323.3997847987,56212.9142355621,52516.5109111941,54231.5864301659,33668.882355564
7pm,146809.916449395,160746.953888839,147606.358155685,88358.4359983502,104841.003430851,117333.239592397,119652.820718053,91866.6680461373,159840.497964459,118571.545432634,125628.386134552,125086.016388487,118689.269069114,122429.296745549,90457.1139349629,94778.5972858391,75785.0854101244,70284.7685202523,42251.8011796922,44568.6855831148,47747.0714464467,65562.8044018506,45488.8645536822,51406.8677336644,80921.2149287672,50929.5566580923,27083.7735489435,59493.2604894158,30839.4742690514,69827.1920004988,57592.843645915,53296.367424934,77058.101727577,40623.5184699636,72113.0381006202,73819.9723889511,46608.9608678025,47029.9716412693,52791.6019963222,20857.1290140702,70088.2097393764,114292.804517707,33660.3302677785,18740.7353702722,29904.1051450633,100515.086306761,55441.8156985175,41227.7345470291,56568.9072598723,47104.4207556495,65931.9488983755,75814.3217498143,71020.7707708736,49396.30175532,58332.6883045651,52525.4303899788,52342.8307919445,42439.2205192211,70390.4090383984,39021.5759649718,95080.8047751994,73807.9230857241,127933.727743493,89488.8492705729,123145.38566269,79777.2935730661,64127.3892990297,84568.0939636413,126514.493200799,99674.206023832,60281.9245829322,61264.6781197507,39075.2278055963,94137.757602262,108125.451343398,70964.6887142676,78894.9945603597,68103.5219058893,53599.1615002265,80547.1018817601,101013.890692656,110276.82046724,156848.977040033,95513.0212970922,98149.830345548,61369.6874236912,57805.495228752,73566.1429402646,90089.7702001071,59895.5902846091,120090.942182595,34620.0927488931,45247.6908268909,28399.3659583488,45778.2568294852,22485.3940393097,64897.1720632402,55088.7744489804,44490.1961851792,45189.2292280568,50896.6154106372,45140.8973645681,65145.8902518383,84525.1917919664,56934.1743328849,60431.7982340017,63247.0931854088,58688.6267419317,40977.8883396934
8pm,133895.999414161,149240.906166421,118648.259867354,85540.153295586,107053.396972033,120941.671389516,128637.067384617,98065.6278644572,177297.134009604,120267.425630011,125634.997523607,136145.02579853,138163.031018492,125698.545807264,95199.0163517088,93806.4077494629,77695.7247985548,68048.994543835,49874.5046586586,47352.1258991564,48892.1162185457,67677.3272725254,47836.6851183417,58450.0912655854,79088.6292512335,53540.9261594068,28908.4654111801,64995.6138963177,31893.7165859016,73805.7218157717,68672.8087676858,55757.7371604336,82846.0967594462,43177.3936244101,78335.4629737577,75266.8057146294,45632.1992752554,52624.9238269434,59046.9413675075,22332.160908527,72922.8062238138,126514.719728268,38128.5343878839,20808.0706681667,32769.150858926,104573.26895011,54960.1373935377,43196.0484896039,62368.3340886008,50133.026746197,70360.0864346214,77990.1932442883,75929.9656974584,53584.4835654552,58957.8604334034,58135.6684684261,52565.9667739653,46571.3490477304,70529.9975730488,39960.5102647159,100121.957103122,73729.8704892758,125326.421360325,85113.2074409479,102379.734784365,89948.0240110063,73439.7951545916,83231.5957816597,122528.332923297,107340.350815944,64895.5849998776,67082.7436445074,43023.7676478116,94308.3172083557,108058.199595106,70975.5658817192,89332.2048468033,72367.415915548,52612.098493077,85053.4668379827,106640.97958453,109790.179667653,152079.677450874,97942.8046719251,98008.6481742838,66273.0059290114,58697.4769662985,72062.3431599641,92380.1084734418,65942.7147653434,130219.714724121,39879.2552461758,46646.3632080477,33139.2801865052,47939.2373129,25977.3911142189,64904.6253916508,58423.2272441162,46959.5106742954,46981.486340084,53167.3395989825,46340.9949057803,65336.4581139587,89121.2892857362,59875.933449855,68597.5853543488,70356.9972587449,64326.5189715481,46388.9062914097
9pm,124044.577807617,150398.460511868,108763.241352698,95419.2846276825,115337.11896167,120435.522794544,136321.811950334,105074.779984063,182653.814953184,124760.073312409,124569.251521907,147048.284155837,138841.773428923,136679.744486839,101285.958172939,102548.984981932,77215.5798828273,68987.4633222141,50526.0084067169,46945.9977147121,52695.0100182189,69447.9440045614,49829.3180087871,59994.7385005952,80376.6613261111,51637.5401636214,29385.4657873971,65161.1962470977,32751.8353287649,75986.386240942,72404.8899301506,60640.4184478978,80246.4718260863,47310.4089349004,78118.5152929281,77177.1956933596,47473.3045307364,52991.4305245322,61242.0982350167,23055.0657881433,78653.4110942761,128128.185625175,38210.1980341281,21817.7368217694,32898.8705333608,104868.460645912,54516.2006531029,43097.8653678045,62948.6854014952,51214.897944807,70919.1261057371,82140.8168835133,82342.4544841389,53953.429484361,61519.3716077941,57901.7403108543,55889.8244211405,45727.3022095753,70086.4424500998,41272.8500294648,102297.117685563,76736.5653464223,131059.254487231,88275.1063723411,96995.6177276005,84274.3692083896,83170.670009918,86731.8111748961,120900.343697026,110898.790135193,67939.1162156324,72385.481490876,43344.6287192542,99936.120761689,104750.065715885,75948.8755097581,91020.4214723396,75071.0051118029,56463.5402332396,83945.8454680286,107815.650020639,114633.448245693,146843.199579724,98190.2208710417,99794.1285456719,68012.1986455717,54840.5569152563,74933.1793696964,97709.5004180626,68631.5258992223,135788.536793669,41569.8887883035,47523.3827873933,34285.2586789312,51619.0864036503,27541.8044381301,68363.0464263179,57166.4647296332,47906.2281419448,48818.2197568537,55046.8191308214,49502.9155143301,66785.5247833422,91908.0512763861,63747.9571152514,73874.4128999146,72922.4195539397,70695.0733927123,49127.7129271481
10pm,118637.256610085,143803.955497661,99987.7348595948,93975.0951621823,114413.033816943,121569.510951259,137536.110835033,102937.617912302,179512.548278358,126426.252547395,130422.790466865,145847.609042729,144552.915798459,139215.099072864,99442.6600044247,107141.056207652,77489.8368704046,69815.9240379535,49350.0685734457,47728.6036936703,52925.8625902624,73770.2338177307,50614.7306155825,62001.7268823974,80942.96311114,53422.6379487004,29460.2423681553,65464.8258428424,33149.4256196598,75754.7252264403,73424.866982633,61169.4096187539,84010.6126002407,47378.0455216475,76486.5481386531,79104.4026804829,48004.621106292,53445.3433895759,61909.4768304757,23453.3113892583,78570.5363795757,126987.836507151,38006.8108106911,22128.7899173975,34823.6668988286,105802.815261434,55046.1880876308,43341.1342015428,62135.8726204427,50438.6317109587,69694.7048070861,82244.8815370374,82993.9592459241,55168.4572468048,62822.819884048,59394.6707782169,57136.5288223264,49156.7038442623,74300.6925878983,41353.4825995183,108527.219069865,77738.7408961169,133848.23490049,85937.8073638519,94308.8197516653,88887.1049227497,81998.3301333318,88450.3453814564,123313.970102868,110964.20088737,69140.3950949794,72232.627290585,45239.5682361574,101195.66722637,108935.504956495,79384.5355608735,89467.4315739414,73476.9061239339,57106.0957174964,84461.1279226418,105051.577937463,114325.217564914,152196.421289378,99310.3411524694,98506.2721994081,68961.8735763649,55738.7779620525,77645.3690290572,99999.7609315797,72912.239610056,138254.020148903,42493.7291014444,45521.5690290066,34906.8864888941,53162.7031768436,27375.7510869385,70902.5857162975,56560.4952270276,48881.718470926,48220.5412982727,54453.5023750347,49282.6187816698,68082.6836023712,91405.5929691107,63578.2613921452,74471.9982554963,74987.8789880427,70862.4887332122,49396.9317000917
11pm,105598.852410771,133700.219517622,91367.7641133862,84107.5784765822,116646.464189534,116867.707553765,137085.246667145,100441.642048225,182701.870280803,125175.190856578,125226.238595186,149203.719346523,144798.999726419,143478.28204535,101103.025254037,108886.149864263,75752.7480922769,70600.7355689275,48231.5296487919,48084.4104103489,52722.3268320319,75980.4907823767,51588.2092978428,61813.1922393192,82035.4095843328,54526.0590090212,29643.5475272844,66715.1976888004,33215.716722578,76621.5874285996,78489.1006785384,60380.0355034315,84488.6539947506,46751.0143634198,80649.7959793696,80380.9046982688,47587.3043409245,55038.2248436052,60943.738420499,23640.8332429639,79323.091046611,125609.115721175,37014.3321923662,22304.7408610537,34852.0125665746,107177.560423166,55310.5821977572,44238.6612349606,62827.263368682,50481.5764364926,72308.9931165618,80375.0675489079,83535.9122620671,56329.2187380058,62124.1022919623,60029.8079076487,54838.5988924328,49090.2132441841,76642.4209354535,41596.2689534646,109699.160641207,78445.1247914743,132332.348510975,87029.4341083905,96540.5220675102,89879.1535113568,84175.5514111865,88296.7198538777,122392.037529279,109741.894202019,67812.5018588496,72090.7160453939,44903.4877125059,104156.57300688,111059.107429348,81432.2459538413,88079.194973066,75980.1527970846,58200.8210328685,84438.4202989795,102781.032032295,116261.813773071,153478.531149454,100728.44884142,100069.047435417,66142.3228638584,59504.5442499306,77528.5603836817,105956.709363285,72790.0254727986,140265.951134027,43683.2297847844,46795.3515342355,35633.0892427166,54555.1741108787,27856.7515744234,71934.097411585,57078.1643844718,49230.086911992,48276.4261267915,54629.134012729,49471.034301205,67759.2694663407,93273.0663046894,63698.8244609768,75014.8801917226,75761.7369467044,71657.383130242,50846.6518178569
12pm,95008.1232323708,133135.241034768,82434.3311868798,81195.5881359009,112015.713121352,117901.308061436,137052.900390767,102186.991389716,182600.44554897,129038.548591426,125970.010255315,147967.407768144,145368.906600143,147854.16615003,102654.806348019,109054.34274569,75439.9545204359,70615.9181586516,49346.0706294263,48129.3092456895,53300.8452349059,75321.5355362863,51588.2092978428,63391.8601567501,81000.9472539783,55301.8608439351,29456.0382024514,66605.0145351558,33877.8731628485,76926.4119690802,80987.7468317198,61612.2531682563,85224.5773783375,47385.0208597566,80335.2694460436,80741.8089665297,47589.4708994982,55678.8139947568,60882.4241736249,24599.3583445949,81373.7706953952,124004.764573137,36808.1011039704,22454.6971138422,35062.3630103494,106480.629142846,55608.6968773229,44891.9156999591,62700.5634070334,50739.0924438138,75655.596286999,80666.3154821691,85157.0455528897,56491.2524118793,61681.6468519621,60068.181783822,55387.6196771537,49305.9785898869,74990.9291801235,41543.7232679188,109492.303431299,80460.9736277634,133318.355616057,87962.5886322727,96194.9378004884,90685.5335820032,84163.8111868376,87776.6597471884,125277.897340449,112643.801863427,67075.1101504071,73416.1146411953,44983.8195084258,105162.007628486,111759.940664917,82331.7005979442,90960.0887090601,74146.990420146,58644.6290675929,84756.9416401904,102989.670583463,117706.620888173,154929.699864926,100319.006257163,104561.437018776,65528.7530694836,60152.2498058256,76346.1742148613,106035.946217816,71327.7494776775,142696.787763605,45033.4260176767,47586.9947666976,34739.1968469771,56445.5539671541,28240.3980577284,71839.524800982,58250.7983571739,50231.4048471413,48451.5254303382,55601.8337559978,50771.9787699859,67682.6172981015,92487.0192260599,65562.6733931471,74908.1492412504,77177.7547157137,70533.0088848061,50723.1267073808
1am,90347.4668553325,128702.452150053,79642.866606662,77241.2290101981,113664.851179343,116782.773238018,137717.569098767,102852.788105528,180916.9989145,131791.511090817,129523.542586598,150913.358851504,143376.485730105,148314.869095346,101254.879143602,111083.655634314,75740.3984939996,70615.9181586516,49710.7453421543,48350.1776140795,53486.5777149234,76547.2607265205,51588.2092978428,63181.0133854168,81310.5105576284,55301.8608439351,29334.182290716,66605.0145351558,34087.2177137021,76014.3040784125,79123.0605481611,63112.6577409318,86195.353511706,47811.685920997,80335.2694460436,81901.0666115653,47638.6542730103,56075.7525714653,62885.8846224839,24599.3583445949,79081.0717247933,124399.411557984,37579.9130107253,22456.4350134346,35172.7486268775,106515.161036551,55789.000342543,45697.3408059666,62089.8485838934,50313.4062856398,75505.2460150015,81160.1690663614,85368.6100754833,56403.0004111496,62646.5935126753,60191.3639714611,56549.0480459723,48772.812001565,75777.6214235378,42114.5541727292,110123.890404383,81040.9642188389,135777.482630775,86833.4860533656,95886.9923149902,91181.0119952263,84768.272834833,86728.8066600734,125655.778897462,114506.68650372,69669.3215682404,73704.881559142,45005.2516997897,104571.8428524,112567.342441872,82018.3305338229,90560.3084062287,75152.3797818532,59087.3709263282,84481.1901109016,103380.756935577,117924.912579528,157852.62489282,102703.553356461,104239.701798078,65418.0255903837,59000.8455687251,76964.4544729029,106594.452914774,72423.6018056134,143605.261369826,44656.2326718843,48152.9854751095,34582.3125303133,55965.8642972079,28991.2801407116,71910.5089829381,58677.4637731114,50226.3557414562,50335.3124025884,54803.6311383176,50771.9787699859,67914.3290545272,92487.0192260599,63808.5718849523,74696.8345498558,78339.1803986008,71032.0043837613,51244.4340687352
2am,88317.505345197,129467.208012239,78112.6741200904,76521.0117649776,117217.862285297,114586.509538169,138589.20189735,101480.292435548,181774.339827035,131137.375792624,131057.526715534,152675.8272716,143646.254039125,148709.362994368,101076.043110197,110302.275837118,75866.6250263941,70615.9181586516,49710.7453421543,48662.5617183147,53486.5777149234,76726.0967599255,51908.2290350976,63770.2786852118,81091.8995450822,55301.8608439351,29630.6656266977,66889.3918406105,34087.2177137021,75966.7363619817,79980.842796575,63112.6577409318,87353.5149014633,47811.685920997,80611.2470034013,82238.4477612963,47638.6542730103,56304.9386204459,62413.8092948669,24599.3583445949,79558.8366947834,124494.096984688,37579.9130107253,22621.7944252633,35138.0719548677,106515.161036551,56087.0053803276,46159.2824440602,63546.6199543784,50160.0590131719,75710.2929271347,81160.1690663614,85368.6100754833,56573.2208968594,62005.9446589015,60664.7321902062,57633.2201502906,47449.2506379119,75928.3428122205,42227.6464988181,110579.436483318,81486.4517833287,135777.482630775,86464.1224533798,98040.2549956624,91273.8298969089,82745.3288216906,87369.5186781023,126862.54350801,114998.6577482,69171.5520584063,73704.881559142,45005.2516997897,103663.363733605,112993.580824756,82369.7047980193,92530.1518503774,75152.3797818532,59087.3709263282,85129.3644814471,103380.756935577,118333.550395562,158690.787526135,102286.822337737,106935.95489396,64909.9677094242,59581.0591637817,76964.4544729029,105802.935819998,73153.0729575093,143470.847241959,44782.9132069692,48101.405109549,34582.3125303133,56141.1924769765,28937.3593505764,72546.7610351231,60118.0118871168,50904.9381076593,50392.9380842795,54588.1598669368,50985.1315306113,67914.3290545272,92928.6068010269,63181.6772604879,74435.134020522,77621.1005033077,70838.528527494,51477.1167153111
3am,85580.5882016804,127212.065645684,77499.9715569458,76536.1776886712,117602.969003949,114818.299769651,139562.220591292,101956.019033342,181928.954472843,129850.923753992,128384.821538686,154189.041953616,143646.254039125,150836.958156639,101076.043110197,109922.567174675,75742.1479510986,70615.9181586516,49710.7453421543,48785.001373846,53486.5777149234,76726.0967599255,51708.2409568733,63384.8552122527,81091.8995450822,55126.0826021544,29631.7662713697,66889.3918406105,34100.5990139833,75966.7363619817,79980.842796575,63112.6577409318,87353.5149014633,47811.685920997,80611.2470034013,82452.3119394298,47443.078999251,56518.2095542198,63127.8606670111,24599.3583445949,79861.5299192294,123477.352388098,37579.9130107253,22733.0233559485,35026.8430241825,106515.161036551,56405.6203228685,46159.2824440602,64089.7121357761,50160.0590131719,75710.2929271347,81160.1690663614,86009.2589292571,56712.037276701,62645.6366519572,60664.7321902062,57633.2201502906,47642.4395769567,76070.0673653423,42227.6464988181,110430.44888214,81486.4517833287,136322.592645353,86654.4149597321,98909.9470888865,91562.3329523966,82340.2332311553,87532.328751419,126549.315521769,115291.412387115,69171.5520584063,74331.3375316225,45271.7287702765,103663.363733605,113268.362059614,82369.7047980193,91964.4206002817,75470.9881869154,59236.3585275063,85129.3644814471,103705.222089097,118937.985118058,159200.391439216,102286.822337737,107351.940336145,65150.8599920264,60162.0453418356,76528.3074818794,105527.765104703,72670.0158035468,143470.847241959,45332.9855153887,48101.405109549,34845.2963477412,56141.1924769765,29101.5254978242,72771.6875654269,59440.0914624905,51082.7321256804,50608.4093556603,54386.3350709308,51071.3008504571,68116.1538505332,92447.3442218722,63181.6772604879,74669.8800942295,78064.2748542264,70838.528527494,51299.32269729
