"district","hour","sex1","sex2"
"001","4am",0,0
"002","4am",0,0
"003","4am",0,0
"004","4am",0,0
"005","4am",0,0
"006","4am",0,0
"007","4am",0,0
"008","4am",0,0
"009","4am",0,0
"010","4am",0,0
"011","4am",0,0
"012","4am",0,0
"013","4am",0,0
"014","4am",0,0
"015","4am",0,0
"016","4am",0,0
"017","4am",0,0
"018","4am",0,0
"019","4am",0,0
"020","4am",0,0
"021","4am",0,0
"022","4am",0,0
"023","4am",0,0
"024","4am",0,0
"025","4am",0,0
"026","4am",0,0
"027","4am",0,0
"028","4am",0,0
"029","4am",0,0
"030","4am",0,0
"031","4am",0,0
"032","4am",0,0
"033","4am",0,0
"034","4am",0,0
"035","4am",0,0
"036","4am",0,0
"037","4am",0,0
"038","4am",0,0
"039","4am",0,0
"040","4am",0,0
"041","4am",0,0
"042","4am",0,0
"043","4am",0,0
"044","4am",0,0
"045","4am",0,0
"046","4am",0,0
"047","4am",0,0
"048","4am",0,0
"049","4am",0,0
"050","4am",0,0
"051","4am",0,0
"052","4am",0,0
"053","4am",0,0
"054","4am",0,0
"055","4am",0,0
"056","4am",0,0
"057","4am",0,0
"058","4am",0,0
"059","4am",0,0
"060","4am",0,0
"061","4am",0,0
"062","4am",0,0
"063","4am",0,0
"064","4am",0,0
"065","4am",0,0
"066","4am",0,0
"067","4am",0,0
"068","4am",0,0
"069","4am",0,0
"070","4am",0,0
"071","4am",0,0
"072","4am",0,0
"073","4am",0,0
"074","4am",0,0
"075","4am",0,0
"076","4am",0,0
"077","4am",0,0
"078","4am",0,0
"079","4am",0,0
"080","4am",0,0
"001","5am",0,0
"002","5am",0,0
"003","5am",0,0
"004","5am",0,0
"005","5am",0,0
"006","5am",0,0
"007","5am",0,0
"008","5am",0,0
"009","5am",0,0
"010","5am",0,0
"011","5am",0,0
"012","5am",0,0
"013","5am",0,0
"014","5am",0,0
"015","5am",0,0
"016","5am",0,0
"017","5am",0,0
"018","5am",0,0
"019","5am",0,0
"020","5am",0,0
"021","5am",0,0
"022","5am",0,0
"023","5am",0,0
"024","5am",0,0
"025","5am",0,0
"026","5am",0,0
"027","5am",0,0
"028","5am",0,0
"029","5am",0,0
"030","5am",0,0
"031","5am",0,0
"032","5am",0,0
"033","5am",0,0
"034","5am",0,0
"035","5am",0,0
"036","5am",0,0
"037","5am",0,0
"038","5am",0,0
"039","5am",0,0
"040","5am",0,0
"041","5am",0,0
"042","5am",0,0
"043","5am",0,0
"044","5am",0,0
"045","5am",0,0
"046","5am",0,0
"047","5am",0,0
"048","5am",0,0
"049","5am",0,0
"050","5am",0,0
"051","5am",0,0
"052","5am",0,0
"053","5am",0,0
"054","5am",0,0
"055","5am",0,0
"056","5am",0,0
"057","5am",0,0
"058","5am",0,0
"059","5am",0,0
"060","5am",0,0
"061","5am",0,0
"062","5am",0,0
"063","5am",0,0
"064","5am",0,0
"065","5am",0,0
"066","5am",0,0
"067","5am",0,0
"068","5am",0,0
"069","5am",0,0
"070","5am",0,0
"071","5am",0,0
"072","5am",0,0
"073","5am",0,0
"074","5am",0,0
"075","5am",0,0
"076","5am",0,0
"077","5am",0,0
"078","5am",0,0
"079","5am",0,0
"080","5am",0,0
"001","6am",0,0
"002","6am",0,0
"003","6am",0,0
"004","6am",0,0
"005","6am",0,0
"006","6am",0,0
"007","6am",0,0
"008","6am",0,0
"009","6am",0,0
"010","6am",0,0
"011","6am",0,0
"012","6am",0,0
"013","6am",858.6199,0
"014","6am",0,0
"015","6am",0,0
"016","6am",0,0
"017","6am",0,0
"018","6am",0,0
"019","6am",0,0
"020","6am",0,0
"021","6am",0,0
"022","6am",0,1397.105
"023","6am",0,0
"024","6am",0,0
"025","6am",0,0
"026","6am",0,0
"027","6am",0,0
"028","6am",0,0
"029","6am",0,0
"030","6am",0,0
"031","6am",0,0
"032","6am",0,0
"033","6am",0,0
"034","6am",0,0
"035","6am",0,0
"036","6am",0,0
"037","6am",0,0
"038","6am",0,0
"039","6am",0,0
"040","6am",0,0
"041","6am",0,0
"042","6am",0,0
"043","6am",0,0
"044","6am",0,0
"045","6am",0,0
"046","6am",0,0
"047","6am",0,0
"048","6am",0,0
"049","6am",0,0
"050","6am",0,0
"051","6am",0,0
"052","6am",0,0
"053","6am",0,0
"054","6am",0,0
"055","6am",0,0
"056","6am",0,0
"057","6am",0,0
"058","6am",0,0
"059","6am",0,0
"060","6am",0,0
"061","6am",0,0
"062","6am",0,0
"063","6am",0,0
"064","6am",0,0
"065","6am",0,0
"066","6am",0,0
"067","6am",0,0
"068","6am",0,0
"069","6am",0,0
"070","6am",0,0
"071","6am",0,0
"072","6am",0,0
"073","6am",0,0
"074","6am",0,0
"075","6am",0,0
"076","6am",0,0
"077","6am",0,0
"078","6am",0,0
"079","6am",0,0
"080","6am",0,0
"001","7am",761.9935,987.9538
"002","7am",0,0
"003","7am",1656.3904,1187.9761
"004","7am",0,0
"005","7am",843.5786,0
"006","7am",924.515,1592.2959
"007","7am",0,0
"008","7am",0,0
"009","7am",2515.54,2276.5599
"010","7am",0,0
"011","7am",1288.3587,0
"012","7am",0,0
"013","7am",1536.5116,0
"014","7am",0,0
"015","7am",0,0
"016","7am",0,0
"017","7am",1098.6999,1512.8212
"018","7am",0,628.0602
"019","7am",1340.6195,1146.5607
"020","7am",0,0
"021","7am",0,0
"022","7am",1752.4084,2026.9855
"023","7am",1230.9311,1329.7569
"024","7am",0,0
"025","7am",2908.9283,3360.8188
"026","7am",622.4806,0
"027","7am",1599.8219,920.4002
"028","7am",1168.2377,1258.7849
"029","7am",1034.2774,515.8479
"030","7am",0,0
"031","7am",0,0
"032","7am",1868.8968,0
"033","7am",834.9683,679.3159
"034","7am",0,0
"035","7am",1904.0628,562.9791
"036","7am",0,0
"037","7am",847.0631,0
"038","7am",0,0
"039","7am",0,0
"040","7am",761.0752,602.1052
"041","7am",0,0
"042","7am",0,0
"043","7am",1046.9742,0
"044","7am",0,0
"045","7am",0,0
"046","7am",0,0
"047","7am",0,0
"048","7am",0,0
"049","7am",0,0
"050","7am",0,0
"051","7am",0,0
"052","7am",0,0
"053","7am",0,0
"054","7am",841.4952,0
"055","7am",0,0
"056","7am",0,0
"057","7am",0,0
"058","7am",0,0
"059","7am",0,0
"060","7am",941.3478,1141.207
"061","7am",0,0
"062","7am",0,0
"063","7am",0,0
"064","7am",0,0
"065","7am",0,0
"066","7am",0,0
"067","7am",0,0
"068","7am",0,0
"069","7am",0,0
"070","7am",1153.9279,0
"071","7am",0,0
"072","7am",0,0
"073","7am",0,0
"074","7am",858.7731,0
"075","7am",1739.0338,0
"076","7am",0,0
"077","7am",0,0
"078","7am",0,0
"079","7am",0,0
"080","7am",0,0
"001","8am",1776.6258,2301.8465
"002","8am",663.2715,1239.9335
"003","8am",2925.2251,2989.2534
"004","8am",0,925.8139
"005","8am",991.1409,1010.6852
"006","8am",1279.6611,2627.5721
"007","8am",0,650.5165
"008","8am",0,0
"009","8am",4040.5136,4756.8725
"010","8am",0,835.638
"011","8am",2320.7691,1308.5316
"012","8am",0,0
"013","8am",2723.7321,998.4394
"014","8am",1086.4173,754.8046
"015","8am",0,0
"016","8am",0,643.1136
"017","8am",1991.3559,2511.223
"018","8am",832.4963,1760.6754
"019","8am",2675.0939,3586.5581
"020","8am",0,785.236
"021","8am",0,0
"022","8am",3025.1256,4402.5379
"023","8am",2478.1916,3304.0009
"024","8am",849.7021,704.9493
"025","8am",5396.4002,6140.0499
"026","8am",750.1254,760.7823
"027","8am",4941.492,3280.6969
"028","8am",2460.3087,3583.8695
"029","8am",1733.5454,1385.9798
"030","8am",913.273,1351.857
"031","8am",0,0
"032","8am",3020.1526,1652.7076
"033","8am",1383.2115,1756.7818
"034","8am",742.5262,765.359
"035","8am",2657.6108,1091.1954
"036","8am",588.5755,0
"037","8am",1015.634,609.865
"038","8am",0,0
"039","8am",0,0
"040","8am",1746.2605,1963.5941
"041","8am",988.1433,609.7163
"042","8am",0,0
"043","8am",1879.7376,862.5501
"044","8am",598.7587,0
"045","8am",0,0
"046","8am",0,0
"047","8am",903.6177,970.5432
"048","8am",0,0
"049","8am",0,0
"050","8am",0,0
"051","8am",0,0
"052","8am",0,0
"053","8am",0,0
"054","8am",1045.0789,0
"055","8am",0,0
"056","8am",0,0
"057","8am",0,0
"058","8am",0,0
"059","8am",832.2968,879.2786
"060","8am",1085.1295,1772.3264
"061","8am",0,0
"062","8am",0,0
"063","8am",0,0
"064","8am",0,0
"065","8am",1050.6045,0
"066","8am",0,0
"067","8am",0,0
"068","8am",0,0
"069","8am",0,0
"070","8am",1457.2364,819.6533
"071","8am",0,0
"072","8am",1021.4808,0
"073","8am",1246.8488,1281.7644
"074","8am",1109.4311,1520.3733
"075","8am",2756.0332,1253.3734
"076","8am",0,0
"077","8am",0,0
"078","8am",1187.233,1539.9718
"079","8am",0,0
"080","8am",0,0
"001","9am",2559.5572,4131.893
"002","9am",1435.3638,2326.0867
"003","9am",3582.8434,4075.8435
"004","9am",0,945.2725
"005","9am",1343.8317,1296.9138
"006","9am",1669.2549,3204.4079
"007","9am",611.2504,837.5957
"008","9am",0,0
"009","9am",4538.6857,5733.8454
"010","9am",1093.855,1209.4337
"011","9am",2834.3873,1641.6624
"012","9am",0,0
"013","9am",2930.7229,1308.4035
"014","9am",1277.7001,1112.0618
"015","9am",0,0
"016","9am",0,745.5004
"017","9am",2634.1306,3251.0424
"018","9am",1150.4396,1934.6265
"019","9am",2881.8646,4159.1387
"020","9am",0,742.1816
"021","9am",0,0
"022","9am",3653.1971,5520.7593
"023","9am",3449.2372,3797.5805
"024","9am",1225.4371,855.175
"025","9am",7125.0781,8151.4141
"026","9am",993.1374,1077.8183
"027","9am",6055.4257,3994.5645
"028","9am",4060.3876,4964.2151
"029","9am",2102.1967,1592.4489
"030","9am",929.6957,1288.1254
"031","9am",0,0
"032","9am",3894.678,2980.5038
"033","9am",2041.5462,2545.5369
"034","9am",770.3593,913.9458
"035","9am",2862.048,1523.137
"036","9am",868.2212,935.6275
"037","9am",1171.3697,865.5238
"038","9am",925.9035,0
"039","9am",607.9312,0
"040","9am",1893.1112,2471.6634
"041","9am",1274.2345,720.0197
"042","9am",0,0
"043","9am",2012.4461,1389.8711
"044","9am",741.2354,0
"045","9am",0,0
"046","9am",0,0
"047","9am",1146.6229,1495.3157
"048","9am",0,0
"049","9am",0,0
"050","9am",0,0
"051","9am",0,0
"052","9am",0,0
"053","9am",0,0
"054","9am",1349.5658,0
"055","9am",0,0
"056","9am",0,0
"057","9am",0,0
"058","9am",0,0
"059","9am",1036.7626,1970.8586
"060","9am",1409.7347,1964.1107
"061","9am",0,0
"062","9am",0,0
"063","9am",0,0
"064","9am",0,0
"065","9am",1315.8743,0
"066","9am",0,0
"067","9am",0,0
"068","9am",0,0
"069","9am",0,0
"070","9am",1940.9857,1026.7116
"071","9am",0,905.1174
"072","9am",1401.8247,0
"073","9am",1829.3762,1600.0439
"074","9am",1182.8354,1369.9647
"075","9am",3298.6419,2132.7741
"076","9am",0,0
"077","9am",0,0
"078","9am",1322.3781,2144.175
"079","9am",0,0
"080","9am",0,0
"001","10am",2747.0519,4369.8597
"002","10am",2280.2828,2872.7604
"003","10am",3781.2963,4188.8543
"004","10am",0,804.0517
"005","10am",1129.545,1553.8374
"006","10am",1975.3246,3556.0311
"007","10am",0,945.9452
"008","10am",0,0
"009","10am",5228.8069,6261.4408
"010","10am",927.4352,1005.5064
"011","10am",2899.8482,1710.1968
"012","10am",574.8359,0
"013","10am",3049.0491,1350.5804
"014","10am",1267.1664,1026.7198
"015","10am",0,0
"016","10am",0,737.3703
"017","10am",2761.3154,3663.9141
"018","10am",938.3473,1856.4308
"019","10am",3286.0636,3898.4272
"020","10am",0,909.3922
"021","10am",0,0
"022","10am",3960.0433,5751.3329
"023","10am",3709.5778,3940.4568
"024","10am",895.2354,755.7343
"025","10am",8177.9194,9063.8849
"026","10am",1239.1458,1061.9995
"027","10am",6209.0123,4084.0836
"028","10am",4370.5433,5404.6723
"029","10am",2184.9843,1491.7504
"030","10am",1123.5389,1365.6355
"031","10am",0,0
"032","10am",3734.6771,3334.0143
"033","10am",2517.4963,2890.7976
"034","10am",872.1345,1049.5343
"035","10am",2640.1826,1798.4343
"036","10am",907.1915,850.7125
"037","10am",1176.0696,897.1261
"038","10am",743.685,0
"039","10am",607.9312,0
"040","10am",2158.9899,2720.3137
"041","10am",1333.1811,813.4282
"042","10am",492.9721,688.1265
"043","10am",1870.9824,2022.0167
"044","10am",796.003,0
"045","10am",0,0
"046","10am",0,0
"047","10am",1263.5068,1453.2135
"048","10am",0,0
"049","10am",0,0
"050","10am",0,0
"051","10am",0,0
"052","10am",0,0
"053","10am",0,0
"054","10am",1227.8384,0
"055","10am",0,0
"056","10am",0,0
"057","10am",0,0
"058","10am",0,0
"059","10am",897.9366,1627.1708
"060","10am",1493.4613,2090.0052
"061","10am",0,0
"062","10am",0,0
"063","10am",0,0
"064","10am",0,0
"065","10am",1086.9307,0
"066","10am",0,0
"067","10am",696.0367,0
"068","10am",0,0
"069","10am",0,0
"070","10am",2155.3029,1260.2458
"071","10am",0,769.8296
"072","10am",1125.2591,998.082
"073","10am",1904.0823,1921.6864
"074","10am",1138.9234,1304.9498
"075","10am",3521.5068,2152.6145
"076","10am",0,0
"077","10am",0,0
"078","10am",1764.7569,2299.3606
"079","10am",0,0
"080","10am",0,0
"001","11am",2935.8057,4423.7581
"002","11am",2211.9046,3486.1448
"003","11am",3140.8516,3280.378
"004","11am",0,771.6341
"005","11am",1112.2606,1980.3962
"006","11am",1926.7945,3772.4748
"007","11am",852.2079,904.6195
"008","11am",0,0
"009","11am",4957.445,6103.3971
"010","11am",930.9678,1093.6978
"011","11am",2207.8711,1483.0324
"012","11am",0,549.4738
"013","11am",2589.7045,1227.9725
"014","11am",1271.2052,1021.9515
"015","11am",0,0
"016","11am",0,727.5437
"017","11am",2482.2948,3380.9497
"018","11am",880.89,1895.0823
"019","11am",3073.9869,3684.1662
"020","11am",0,879.4404
"021","11am",0,0
"022","11am",3898.0103,5854.2182
"023","11am",3589.9461,3882.6032
"024","11am",812.0915,884.1946
"025","11am",7335.8947,8255.4452
"026","11am",1128.4721,1031.6731
"027","11am",5689.4985,4051.5939
"028","11am",3647.9723,4990.6186
"029","11am",2141.5297,1433.6694
"030","11am",993.5612,1079.1712
"031","11am",0,0
"032","11am",3118.1076,2543.6237
"033","11am",2397.5478,2811.2579
"034","11am",738.6236,960.7794
"035","11am",2943.3623,1836.092
"036","11am",760.7531,811.4792
"037","11am",1143.433,812.5155
"038","11am",751.1837,0
"039","11am",0,0
"040","11am",1947.1218,2655.0728
"041","11am",1405.193,1003.5687
"042","11am",0,545.1604
"043","11am",1760.3738,1579.1341
"044","11am",942.3496,0
"045","11am",0,0
"046","11am",0,0
"047","11am",1223.2067,1531.2251
"048","11am",0,0
"049","11am",0,0
"050","11am",0,0
"051","11am",0,0
"052","11am",0,0
"053","11am",0,0
"054","11am",1285.9473,0
"055","11am",0,0
"056","11am",0,0
"057","11am",609.3871,0
"058","11am",0,0
"059","11am",761.5312,1264.1023
"060","11am",1268.4994,1792.4123
"061","11am",0,0
"062","11am",0,0
"063","11am",0,0
"064","11am",0,0
"065","11am",816.1959,0
"066","11am",0,0
"067","11am",0,0
"068","11am",0,0
"069","11am",0,0
"070","11am",1670.464,1343.8681
"071","11am",0,956.7529
"072","11am",1085.7554,865.5833
"073","11am",1506.5472,1632.2792
"074","11am",1106.7387,1603.5514
"075","11am",3380.5527,1724.1846
"076","11am",0,0
"077","11am",0,0
"078","11am",1297.4258,2030.2106
"079","11am",0,0
"080","11am",0,0
"001","12am",2210.7688,4110.4772
"002","12am",2595.0672,4317.8452
"003","12am",2902.5441,2779.7981
"004","12am",0,778.3465
"005","12am",982.9011,1017.6136
"006","12am",1433.4496,3332.3749
"007","12am",870.1166,636.6254
"008","12am",0,0
"009","12am",4333.2312,6165.2365
"010","12am",0,745.3593
"011","12am",1541.777,1377.3672
"012","12am",0,573.645
"013","12am",2268.4215,970.2155
"014","12am",1008.0151,730.4396
"015","12am",0,0
"016","12am",0,553.0549
"017","12am",1868.9415,2769.6615
"018","12am",939.0337,1425.4317
"019","12am",2330.277,2843.5273
"020","12am",0,0
"021","12am",0,0
"022","12am",3336.8608,5409.0121
"023","12am",2999.3473,3504.8381
"024","12am",676.7866,751.8042
"025","12am",6367.5505,7163.422
"026","12am",884.1158,657.0684
"027","12am",4915.4506,3465.5657
"028","12am",3160.5483,4745.0012
"029","12am",1636.7452,990.9273
"030","12am",831.0696,935.26
"031","12am",0,0
"032","12am",2207.1547,1846.8186
"033","12am",2426.6734,2796.0158
"034","12am",0,909.2019
"035","12am",1759.2462,1514.7829
"036","12am",738.6266,716.1983
"037","12am",785.7728,0
"038","12am",679.571,0
"039","12am",0,0
"040","12am",1442.7771,2118.0852
"041","12am",1176.102,672.92
"042","12am",0,0
"043","12am",1990.329,1305.1171
"044","12am",909.0593,0
"045","12am",0,0
"046","12am",0,0
"047","12am",938.0808,817.3314
"048","12am",0,0
"049","12am",0,0
"050","12am",0,0
"051","12am",0,0
"052","12am",0,0
"053","12am",0,0
"054","12am",1213.4741,0
"055","12am",0,0
"056","12am",0,0
"057","12am",0,0
"058","12am",0,0
"059","12am",0,922.1407
"060","12am",1016.0683,1440.8446
"061","12am",0,0
"062","12am",0,0
"063","12am",0,0
"064","12am",0,0
"065","12am",932.1521,0
"066","12am",0,0
"067","12am",0,0
"068","12am",0,0
"069","12am",0,0
"070","12am",1055.9657,846.4073
"071","12am",0,903.5052
"072","12am",0,854.813
"073","12am",1011.6236,1059.2226
"074","12am",991.3372,1432.1536
"075","12am",1364.7038,1371.4324
"076","12am",0,0
"077","12am",0,0
"078","12am",923.1386,1583.7192
"079","12am",0,0
"080","12am",0,0
"001","1pm",2292.5237,3777.9585
"002","1pm",2112.0037,4417.725
"003","1pm",3153.8751,3456.8979
"004","1pm",0,1023.0343
"005","1pm",1213.0889,1203.308
"006","1pm",1413.4469,3047.5075
"007","1pm",591.5465,862.3246
"008","1pm",0,0
"009","1pm",4851.8762,6133.7157
"010","1pm",0,766.5041
"011","1pm",2196.4813,1522.0268
"012","1pm",0,622.4575
"013","1pm",2580.816,1305.7673
"014","1pm",981.7237,757.7904
"015","1pm",0,0
"016","1pm",0,608.9038
"017","1pm",1862.8027,2972.5679
"018","1pm",958.7144,1849.3178
"019","1pm",2636.8873,3201.4702
"020","1pm",0,856.8669
"021","1pm",0,0
"022","1pm",3605.3693,5734.1082
"023","1pm",3450.1838,3703.5368
"024","1pm",805.0454,873.7685
"025","1pm",7135.7583,7404.638
"026","1pm",1215.9198,870.6767
"027","1pm",5625.4522,3999.8908
"028","1pm",4450.025,4909.175
"029","1pm",2142.9326,1317.1228
"030","1pm",878.6021,1148.1725
"031","1pm",0,0
"032","1pm",2634.6346,2140.9106
"033","1pm",2453.1116,2607.2906
"034","1pm",672.0344,993.6771
"035","1pm",1975.6734,2170.8877
"036","1pm",889.6638,0
"037","1pm",1197.7176,617.5666
"038","1pm",587.3256,0
"039","1pm",536.7111,0
"040","1pm",1514.2597,1772.2686
"041","1pm",1052.4786,727.9339
"042","1pm",0,0
"043","1pm",2448.3803,1575.9133
"044","1pm",1014.1947,728.3362
"045","1pm",0,0
"046","1pm",0,0
"047","1pm",892.0856,1011.5989
"048","1pm",0,0
"049","1pm",0,0
"050","1pm",0,0
"051","1pm",0,0
"052","1pm",0,0
"053","1pm",0,0
"054","1pm",1292.3574,0
"055","1pm",0,0
"056","1pm",0,0
"057","1pm",0,0
"058","1pm",0,0
"059","1pm",0,965.4652
"060","1pm",1110.5439,1553.5759
"061","1pm",0,0
"062","1pm",645.1147,0
"063","1pm",0,0
"064","1pm",0,0
"065","1pm",877.7404,0
"066","1pm",0,0
"067","1pm",0,0
"068","1pm",0,0
"069","1pm",0,0
"070","1pm",1109.4651,1314.9526
"071","1pm",0,1093.8701
"072","1pm",927.2168,0
"073","1pm",998.7669,1470.735
"074","1pm",1079.1635,1323.8615
"075","1pm",2439.6541,1525.2319
"076","1pm",0,0
"077","1pm",0,0
"078","1pm",1197.1399,1944.8952
"079","1pm",0,803.747
"080","1pm",0,0
"001","2pm",2309.3149,3806.354
"002","2pm",2323.5083,4428.5195
"003","2pm",2883.5569,3522.5152
"004","2pm",0,836.0793
"005","2pm",1126.7227,1669.8276
"006","2pm",1551.1647,3296.3757
"007","2pm",816.7055,1097.5922
"008","2pm",0,0
"009","2pm",5409.2963,6630.6352
"010","2pm",797.7558,655.8211
"011","2pm",2575.4003,1665.149
"012","2pm",0,580.635
"013","2pm",2875.8331,1509.8998
"014","2pm",1213.121,1293.9896
"015","2pm",0,836.7642
"016","2pm",0,605.1025
"017","2pm",2195.8943,2986.1233
"018","2pm",1164.9201,1648.881
"019","2pm",2870.5045,3349.6391
"020","2pm",0,1114.0581
"021","2pm",0,0
"022","2pm",3478.4355,5299.8193
"023","2pm",3800.3662,3708.8026
"024","2pm",898.534,1144.3632
"025","2pm",7798.0911,8295.217
"026","2pm",1165.4061,1011.2959
"027","2pm",5573.3707,3995.5943
"028","2pm",5319.1393,5789.7986
"029","2pm",2468.1205,1283.5727
"030","2pm",1150.7365,1467.4519
"031","2pm",748.2816,0
"032","2pm",2873.7749,2687.5462
"033","2pm",2471.7761,2976.6559
"034","2pm",741.0996,1061.9217
"035","2pm",2776.2916,2284.985
"036","2pm",880.0877,679.7073
"037","2pm",1315.1986,828.3708
"038","2pm",583.8946,0
"039","2pm",556.8413,0
"040","2pm",1347.7325,1749.8954
"041","2pm",1135.1754,1120.6536
"042","2pm",449.3969,0
"043","2pm",2713.0604,2080.3968
"044","2pm",960.0113,633.2671
"045","2pm",0,0
"046","2pm",0,0
"047","2pm",1065.271,1133.2655
"048","2pm",0,0
"049","2pm",0,0
"050","2pm",0,0
"051","2pm",0,0
"052","2pm",0,0
"053","2pm",0,0
"054","2pm",1287.0528,0
"055","2pm",0,0
"056","2pm",0,0
"057","2pm",0,0
"058","2pm",0,0
"059","2pm",773.1161,1103.7924
"060","2pm",1114.0281,1561.0276
"061","2pm",0,0
"062","2pm",742.8474,0
"063","2pm",0,0
"064","2pm",0,0
"065","2pm",877.7404,0
"066","2pm",0,0
"067","2pm",0,0
"068","2pm",0,0
"069","2pm",0,0
"070","2pm",956.2214,1940.943
"071","2pm",0,842.4057
"072","2pm",1029.2215,735.7934
"073","2pm",1744.2935,1685.3761
"074","2pm",1011.5491,1506.6939
"075","2pm",2752.8447,2199.4844
"076","2pm",0,0
"077","2pm",0,0
"078","2pm",1409.7703,2000.0621
"079","2pm",0,901.9644
"080","2pm",0,0
"001","3pm",2073.8379,3739.7304
